Location,Year,Month,Temperature,Humidity,Population,GDP,Energy Source,Industry Type,Energy Consumption
City D,2020,12,-3.7934654606333504,98.68421991022197,489315,29657.39762901092,Non-renewable,Commercial,7084.953741942367
City C,2021,3,34.18177444841776,67.44459411231385,116605,7067.432738687386,Non-renewable,Industrial,2284.279346874466
City A,2020,7,6.638992517604599,43.31239095198764,377629,22888.10563593138,Non-renewable,Residential,2321.7686331282694
City C,2020,10,18.160902782955393,54.10765290927954,548631,33252.542265415716,Non-renewable,Commercial,5130.153416417257
City D,2020,7,12.055798760146846,40.677982354826796,317557,19247.139815611252,Non-renewable,Commercial,3711.620809526391
City E,2017,6,-3.5727274352455254,22.54434056956317,510449,30938.33003756475,Renewable,Industrial,5543.909834371425
City C,2020,2,-7.500536948234324,87.36240257216433,132605,8037.193244832047,Renewable,Commercial,-93.89829759708664
City D,2022,8,18.159623678688153,43.39829133663968,505299,30626.188374649435,Renewable,Commercial,6384.162145528071
City D,2016,1,1.1159841656548508,87.07285910840096,285068,17277.980497852885,Non-renewable,Residential,2448.195634781616
City C,2019,1,0.964429982617176,58.284565337113875,717409,43482.182184545934,Non-renewable,Industrial,6672.57875580108
City A,2015,6,33.06392853696398,34.631570955810176,374433,22694.395974828985,Renewable,Industrial,5344.288567680967
City E,2015,5,10.779798694008111,84.14949545637269,230100,13946.368278992903,Non-renewable,Commercial,2854.1767632486767
City D,2019,9,-8.675827007468984,50.16891848446356,855839,51872.42886364627,Renewable,Commercial,9114.150448622408
City A,2017,12,5.2929221817413055,76.61833502452964,247923,15026.620872806421,Non-renewable,Industrial,3458.8019447716197
City D,2018,7,16.3021194013502,86.9783735222986,299210,18135.127565221497,Non-renewable,Commercial,2050.8727035053935
City D,2017,2,4.785533833270435,97.0388525075083,747943,45332.848890459754,Non-renewable,Commercial,8307.427254986202
City D,2015,12,-8.791662068463596,26.865162606899354,593182,35952.779784743885,Renewable,Industrial,7939.014075880826
City A,2015,7,9.994006946003093,20.670918547234987,207928,12602.52265760294,Renewable,Commercial,2086.1333209707095
City B,2019,3,-5.234214872134997,63.8739985217958,651643,39496.10284410157,Renewable,Residential,7198.3073961414275
City E,2020,1,17.862201109821697,41.13927695000001,654188,39650.35537461021,Renewable,Commercial,9507.14195694046
City E,2017,11,17.88141951002096,57.52814317948611,251973,15272.091500924289,Renewable,Industrial,4545.607219286516
City B,2023,8,-8.300838718071969,25.812694972488597,177645,10767.069069629268,Non-renewable,Residential,1394.279019413163
City D,2019,12,3.079981771971976,60.12712373386877,478452,28998.990855370328,Non-renewable,Commercial,5635.8988918452615
City B,2022,3,8.615881868255173,29.988452254251232,427373,25903.09104953513,Non-renewable,Residential,5289.480109265386
City C,2015,11,14.761884403663007,87.08702065592409,84820,5140.942883199383,Non-renewable,Industrial,3594.06920000708
City C,2019,8,3.3228543368687795,80.75894421091654,657366,39842.9740551432,Renewable,Residential,6137.674336387317
City A,2017,7,2.9485930648129166,25.92588625737937,99529,6032.455838504497,Renewable,Commercial,4228.739998694847
City A,2015,12,34.235682031261675,86.90802837823473,320530,19427.333439659258,Renewable,Commercial,4290.8931866109615
City C,2018,2,-8.116174192559505,45.996679393969806,340183,20618.502391363072,Non-renewable,Industrial,3258.4282713168873
City B,2019,1,34.507043634101834,48.22877943018647,450841,27325.487271922815,Renewable,Residential,5743.575659239068
City A,2021,7,-7.851162651472157,34.384285939324926,933993,56609.34527597314,Renewable,Residential,9127.02406631683
City B,2015,1,2.9753642507608635,86.82432971939824,481425,29179.184479418334,Non-renewable,Industrial,4972.489585377396
City A,2017,6,12.216088473620754,52.376461107873986,496743,30107.608943988576,Non-renewable,Industrial,4812.586346815959
City E,2016,11,-3.5515745643553656,23.906869654425094,869827,52720.24198614324,Renewable,Industrial,8289.5545415737
City B,2023,10,-3.9319136866574276,97.29997022609304,802447,48636.33805464154,Renewable,Industrial,6833.063514930586
City C,2020,11,1.5340720967425625,40.47097711686898,764343,46326.85340925803,Renewable,Commercial,6274.910823236456
City C,2017,10,33.80782326081063,94.89418223251776,351704,21316.79056581886,Non-renewable,Commercial,3547.686697483442
City A,2022,8,7.105258649355388,44.09906901174084,411312,24929.633331460795,Non-renewable,Industrial,4698.105478550883
City B,2022,7,15.469767722113634,86.51412757584913,292706,17740.919919473694,Non-renewable,Industrial,2807.6688199036253
City D,2016,4,21.693113107174085,73.13755939673527,346882,21024.528993279513,Non-renewable,Residential,6188.5403378539195
City C,2020,1,23.399982598589467,88.90267455916518,989063,59947.13971805979,Non-renewable,Commercial,11267.281071773241
City C,2021,1,20.961843485540967,98.08943893623179,716516,43428.057426296735,Non-renewable,Residential,7238.063001955438
City B,2016,4,5.161768693627618,89.71869467652903,30848,1869.698255846906,Renewable,Residential,2616.8754824696884
City B,2016,5,-4.972247768977189,52.29321292000164,203387,12327.292503952758,Renewable,Commercial,2042.1006560587955
City A,2015,12,2.6772413899944887,85.16027851961302,973356,58995.137951183904,Renewable,Industrial,10021.248491672704
City D,2022,7,-0.5367147953722018,76.93206482456745,508642,30828.807710402034,Non-renewable,Commercial,6138.836520398561
City C,2015,4,-3.8675212808807453,24.928293666532273,53548,3245.5459739396438,Non-renewable,Residential,550.8389368399169
City B,2023,10,-8.897647071177158,94.38080781900993,848583,51432.64247410967,Renewable,Commercial,9018.25644880493
City C,2020,12,32.10766320762864,57.276887330146494,932930,56544.91681234615,Renewable,Industrial,10665.539525223265
City D,2021,1,31.446547394540218,30.75604525570047,148608,9007.13558107161,Non-renewable,Commercial,822.2453098597914
City E,2021,11,-7.731234746642383,54.03024777585168,262150,15888.919792863926,Non-renewable,Industrial,2723.3646007623606
City E,2017,10,-2.211194223081919,68.2512996097182,475103,28796.007859427926,Non-renewable,Industrial,4159.915638940728
City D,2016,7,-3.7224787841742852,65.83569000671277,462772,28048.625559348562,Renewable,Residential,5297.103116330982
City B,2023,2,2.6550320489682804,65.98349174290423,205591,12460.877013674184,Non-renewable,Residential,1013.7932599585154
City E,2022,11,-0.8169008284566495,40.46714265213869,117409,7116.163204121155,Non-renewable,Industrial,2950.15916325977
City B,2021,2,32.56340918290348,70.61619595369513,767879,46541.170481116,Non-renewable,Industrial,7812.219619962102
City A,2023,8,-6.2123303547908275,92.59318670221302,871549,52824.61246061706,Non-renewable,Residential,8835.580035604962
City C,2018,12,-0.4748127847973542,51.09335572412806,839462,50879.818375575574,Renewable,Industrial,8581.400524571052
City A,2018,10,-6.36745129376885,70.44642260960879,741666,44952.39972189288,Renewable,Commercial,6784.275662594373
City E,2015,10,34.11734068899964,39.51896056057969,12385,750.6552417876015,Non-renewable,Industrial,895.742438697412
City E,2022,10,31.328607909365225,23.862481615096147,61746,3742.427013275514,Non-renewable,Industrial,2163.1899341933495
City B,2017,5,22.24842153944349,66.85850911355242,813974,49334.989889287135,Non-renewable,Residential,8415.872941623178
City E,2021,10,9.1687864498961,23.80398417481807,942727,57138.71329226485,Non-renewable,Residential,9270.754967419638
City B,2016,2,-1.4419839014203362,77.88676759363787,120513,7304.2967423132195,Non-renewable,Residential,2231.2425255005983
City D,2016,5,-0.03296237409359115,73.62821582414114,958008,58064.89518566464,Non-renewable,Commercial,10588.64868264048
City E,2021,8,9.936800385020515,49.546001512105235,712918,43209.98253247746,Non-renewable,Industrial,7643.857067409075
City D,2020,6,24.57002021014167,52.90320877183855,583072,35340.01236492373,Non-renewable,Industrial,7593.466921867965
City D,2017,3,1.9128273199531503,93.42087491818398,423283,25655.196020151903,Renewable,Residential,5157.88717877124
City C,2023,8,3.9856360640591006,21.05069004184502,277195,16800.79771879808,Renewable,Industrial,4707.851195612131
City B,2020,9,16.997493113201177,65.06427046583937,179371,10871.681984229623,Non-renewable,Industrial,1997.0748419118204
City D,2020,5,0.6978213025214117,93.86889005875707,527356,31963.063842401483,Renewable,Commercial,4639.233059282356
City C,2015,2,16.28983795817616,93.11897982156773,685527,41549.81315598943,Renewable,Industrial,8916.426023808328
City E,2018,2,7.420890197252806,66.7724611059754,958006,58064.77396560137,Renewable,Commercial,8282.524865189778
City E,2020,7,-8.453430734439339,50.49839991276784,847471,51365.24411893261,Renewable,Industrial,7849.619469486078
City D,2020,1,8.121557880438374,27.91228210658992,203100,12309.897424873789,Non-renewable,Residential,1279.777659514659
City E,2019,10,31.37863757836152,33.90273630498804,374587,22703.72991970063,Non-renewable,Residential,4312.962522207016
City B,2015,12,3.190034561005726,74.37386841629291,883119,53525.87052662292,Non-renewable,Industrial,9211.308860409965
City E,2022,2,4.527457524641104,21.330726704781426,661042,40065.77653142993,Non-renewable,Residential,8015.346000191626
City A,2019,10,-7.03266003733209,90.67884611263861,685564,41552.05572715989,Renewable,Commercial,7346.795056528599
City E,2019,4,17.67713518561824,67.03475761167068,985663,59741.06561050405,Renewable,Residential,9854.319478746469
City D,2021,1,28.21590639342525,23.611732981181135,394712,23923.50680633571,Renewable,Commercial,4090.2639028934473
City C,2018,4,5.881530189189574,39.181393615330606,156938,9512.017144583173,Renewable,Industrial,895.0841919797946
City B,2020,12,0.8110500883994796,67.53607284541238,838094,50796.90385230021,Non-renewable,Industrial,9438.09442351633
City B,2018,11,33.04753343737364,22.84810123678521,26131,1583.8007366291333,Non-renewable,Residential,2195.304612312006
City C,2017,10,23.528267656616983,82.39899215662098,711752,43139.31123559216,Non-renewable,Industrial,8016.825578377334
City B,2021,5,15.522360167746907,93.59376534644825,180786,10957.445178991791,Renewable,Industrial,2424.1877372261456
City D,2022,9,3.7489024855197837,96.89763146415498,661453,40090.68725443152,Non-renewable,Commercial,7642.3999812693455
City D,2018,1,-0.06408919106196187,78.69273975204202,84021,5092.515467923784,Non-renewable,Commercial,783.2533364904447
City C,2016,12,22.208481755021026,88.54603766716137,539971,32727.659391464917,Non-renewable,Industrial,5956.151088183151
City D,2017,5,13.480496771180487,68.85659698637892,614980,37273.95725430272,Renewable,Residential,6500.499102577282
City A,2015,2,13.426991756134147,56.683493163325956,963896,58421.767051925875,Non-renewable,Residential,10819.533993839856
City D,2022,9,-6.683058159749029,77.05078026977658,665694,40347.73439859149,Non-renewable,Residential,6629.476862404605
City B,2017,6,13.048751454182266,37.9344531410156,759200,46015.13601656415,Non-renewable,Industrial,5840.753953043006
City C,2021,2,27.023481396777214,28.78274609564402,906720,54956.32788321793,Non-renewable,Residential,8402.68279459402
City A,2019,3,32.60596750080916,80.9480780903119,637450,38635.864665119625,Renewable,Residential,9451.265562152286
City D,2019,8,-5.199292113321919,96.65494343886951,368203,22316.79547774891,Non-renewable,Industrial,3972.1631866425846
City A,2021,1,18.402434481458187,66.19834658624188,341190,20679.53669321855,Renewable,Commercial,4448.323831421828
City E,2023,12,15.57562628592111,58.60338967982883,217253,13167.711202590375,Non-renewable,Commercial,2551.647129444161
City E,2019,3,30.064062092666383,62.75233850177476,724072,43886.026825323555,Non-renewable,Industrial,7824.457040996826
City A,2015,10,23.805981358319215,58.2771347507866,159972,9695.907980560854,Non-renewable,Commercial,1021.6560715530597
City E,2015,1,33.43678411243909,55.376022494179054,953611,57798.39287656976,Non-renewable,Residential,11908.843461685528
City E,2016,11,33.20146419118983,95.76285553169703,323804,19625.770683229108,Non-renewable,Industrial,3320.8532163630716
City E,2020,11,0.1558292005349351,58.38105529025987,47822,2898.492932803123,Renewable,Industrial,3.1915413961482955
City C,2023,8,22.640789235518994,26.488195281118287,760191,46075.20055791349,Non-renewable,Commercial,8389.446476309542
City C,2022,1,13.873539111420246,81.24133432561891,816078,49462.513395845155,Non-renewable,Industrial,9920.28169206419
City E,2019,5,-0.3429102153112549,51.32492827263317,59400,3600.2358790620533,Non-renewable,Industrial,576.9667882542217
City B,2015,4,-1.2308913002169675,76.85548365991069,333123,20190.59556802674,Renewable,Residential,1850.308919877364
City E,2021,7,-6.351204643017107,66.36554876595254,839849,50903.274457817955,Renewable,Industrial,6876.3516533867
City E,2019,5,25.799537438841007,77.05440521246804,984542,59673.12176504229,Non-renewable,Industrial,12094.07219192959
City E,2020,8,4.60271512790043,24.959516562854365,505098,30614.005758290994,Renewable,Industrial,5325.6514525326065
City B,2021,12,28.563597589803493,22.709865813425843,854937,51817.75861511237,Non-renewable,Industrial,10329.113245781144
City B,2017,11,17.374191471044654,50.283329988091296,76210,4619.090510830288,Renewable,Commercial,1427.0948042733548
City E,2017,1,20.313500967730736,75.45329102575526,108499,6576.127822261847,Non-renewable,Industrial,819.8952139979687
City D,2019,5,3.125318732458849,37.89460215247953,924373,56026.27677165366,Renewable,Residential,9910.369764935409
City A,2020,4,10.57824257280576,54.67205743700576,58800,3563.8698600816283,Renewable,Commercial,1238.6593624727661
City C,2023,3,8.55429101374062,98.46482111783796,834403,50573.192225538965,Renewable,Industrial,9471.886380713402
City A,2019,5,0.6059898766070546,37.18996436138764,163569,9913.9222643485,Renewable,Commercial,1920.2516677694587
City C,2015,10,27.463047583705666,87.83547694170909,755956,45818.51707394332,Renewable,Industrial,7839.716079252283
City A,2018,3,17.99380276129795,86.03687078489573,180383,10933.019336243271,Renewable,Industrial,3570.8743467632075
City B,2019,8,-8.315561014611843,91.30817482311907,218271,13229.412214793829,Renewable,Commercial,2505.9113695178908
City E,2019,3,26.896265872040978,93.21133949030298,5770,349.7198825284183,Renewable,Commercial,1028.8845557126417
City C,2021,1,-5.228300978713385,60.585615391850574,616770,37382.449210927654,Non-renewable,Commercial,5476.542187462427
City E,2018,9,8.166339508965166,74.55470265564605,317249,19228.47192586797,Non-renewable,Commercial,2565.1524727233345
City E,2015,9,15.706560573367007,69.51127296125554,427216,25893.57527456859,Non-renewable,Residential,3996.452906003241
City B,2019,6,-9.65569394524519,44.715883229244554,268703,16286.0973301618,Non-renewable,Commercial,1745.7921364491444
